,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
422,1416012,de,64,249,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1457591,de,54,375,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1457512,de,46,165,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425,1457435,de,39,588,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
426,1457169,de,58,443,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1457023,de,55,389,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1458533,de,54,154,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1458445,de,48,786,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1458353,de,39,1235,7,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1458106,de,56,366,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1458174,de,45,160,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1458024,de,36,159,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1458178,de,37,629,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1461892,de,38,113,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1461811,de,51,661,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1461809,de,49,652,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1461455,de,53,649,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1468462,de,43,644,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
440,1468382,de,53,844,8,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0
441,1468105,de,43,173,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1387474,de,35,209,7,4,10,1,0,4,171.33333333333334,101.74914687057031,159.0,85.3580693314932,136.66666666666666,86.05941100322627,0,0,0,0
443,1404057,de,33,112,3,2,8,0,0,2,120.0,46.0,106.5,32.5,83.5,57.5,0,0,0,0
